STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PMONTH,PMONTHNAME,PDAY,PDAYNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PNUMOCCS,PNUMOCCSNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PVIN,PVINNAME,PMODYEAR,PMODYEARNAME,PVPICMAKE,PVPICMAKENAME,PVPICMODEL,PVPICMODELNAME,PVPICBODYCLASS,PVPICBODYCLASSNAME,PMAKE,PMAKENAME,PMODEL,PBODYTYP,PBODYTYPNAME,PICFINALBODY,PICFINALBODYNAME,PGVWR_FROM,PGVWR_FROMNAME,PGVWR_TO,PGVWR_TONAME,PTRAILER,PTRAILERNAME,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME,PTRLR1GVWR,PTRLR1GVWRNAME,PTRLR2GVWR,PTRLR2GVWRNAME,PTRLR3GVWR,PTRLR3GVWRNAME,PMCARR_ID,PMCARR_IDNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDEROVERRIDE,PUNDEROVERRIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PFIRE,PFIRENAME,PMAK_MOD,PMAK_MODNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PDEATHS
48,Texas,480561,3,1,2,February,18,18,3,3:00am-3:59am,43,43,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,4T1BF1FK7GU1,4T1BF1FK7GU1,2016,2016,448,Toyota,2469,Camry,13,Sedan/Saloon,49,Toyota,40,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,9,9 Clock Point,2,Minor Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49040,Toyota Camry,4,T,1,B,F,1,F,K,7,G,U,1,0
48,Texas,480617,2,1,2,February,25,25,3,3:00am-3:59am,36,36,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2CNDL13F7760,2CNDL13F7760,2007,2007,467,Chevrolet,1847,Equinox,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,404,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20404,Chevrolet Equinox,2,C,N,D,L,1,3,F,7,7,6,0,0
48,Texas,480622,2,1,3,March,13,13,21,9:00pm-9:59pm,18,18,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1M2AG11Y37M0,1M2AG11Y37M0,2007,2007,490,Mack,9455,CV,66,Truck-Tractor,86,Mack,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,5701948865,5701948865,57,US DOT,01948865,01948865,5,Truck Tractor (Bobtail),96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,83,Right-Back Side,7,"Damage Reported, Extent Unknown",8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,86881,Mack Medium/Heavy - CBE,1,M,2,A,G,1,1,Y,3,7,M,0,0
48,Texas,480622,3,1,3,March,13,13,21,9:00pm-9:59pm,18,18,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1M2P267Y63M0,1M2P267Y63M0,2003,2003,490,Mack,9449,RD,66,Truck-Tractor,86,Mack,881,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,Not Applicable,18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",18,"Class 8: 33,001 lbs. and above (14,969 kg and above)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,5701948865,5701948865,57,US DOT,01948865,01948865,5,Truck Tractor (Bobtail),96,No Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,81,Right,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,86881,Mack Medium/Heavy - CBE,1,M,2,P,2,6,7,Y,6,3,M,0,0
48,Texas,480661,3,2,3,March,6,6,19,7:00pm-7:59pm,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,28,Mississippi,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5NMSH13E69H2,5NMSH13E69H2,2009,2009,498,Hyundai,2057,Santa Fe,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),55,Hyundai,401,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,55401,Hyundai Santa Fe,5,N,M,S,H,1,3,E,6,9,H,2,0
48,Texas,480661,4,2,3,March,6,6,19,7:00pm-7:59pm,0,0,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1C6RR6GG2ES1,1C6RR6GG2ES1,2014,2014,496,Ram,13620,1500,60,Pickup,7,Dodge,482,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,7482,Dodge Ram Pickup,1,C,6,R,R,6,G,G,2,E,S,1,0
48,Texas,480673,3,2,3,March,18,18,19,7:00pm-7:59pm,28,28,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KM8R24GE3PU5,KM8R24GE3PU5,2023,2023,498,Hyundai,25847,Palisade,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),55,Hyundai,422,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,62,Left-Front Side,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,55422,Hyundai Palisade,K,M,8,R,2,4,G,E,3,P,U,5,0
48,Texas,480673,4,2,3,March,18,18,19,7:00pm-7:59pm,28,28,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1C6SRFLTXLN2,1C6SRFLTXLN2,2020,2020,496,Ram,13620,1500,60,Pickup,7,Dodge,482,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,1,1 Clock Point,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,7482,Dodge Ram Pickup,1,C,6,S,R,F,L,T,X,L,N,2,0
48,Texas,480673,5,2,3,March,18,18,19,7:00pm-7:59pm,28,28,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2C3CDXHG5EH2,2C3CDXHG5EH2,2014,2014,476,Dodge,1895,Charger,13,Sedan/Saloon,7,Dodge,24,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,1,1 Clock Point,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,7024,Dodge Charger,2,C,3,C,D,X,H,G,5,E,H,2,0
48,Texas,480673,6,2,3,March,18,18,19,7:00pm-7:59pm,28,28,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTER4EH8KLA,1FTER4EH8KLA,2019,2019,460,Ford,1803,Ranger,60,Pickup,12,Ford,471,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12471,Ford Ranger,1,F,T,E,R,4,E,H,8,K,L,A,0
48,Texas,480673,7,2,3,March,18,18,19,7:00pm-7:59pm,28,28,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HGCV1F51JA1,1HGCV1F51JA1,2018,2018,474,Honda,1861,Accord,13,Sedan/Saloon,37,Honda,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,82,Right-Front Side,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1,H,G,C,V,1,F,5,1,J,A,1,0
48,Texas,480694,4,3,3,March,19,19,1,1:00am-1:59am,10,10,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3GCEK14V67G2,3GCEK14V67G2,2007,2007,467,Chevrolet,1850,Silverado,60,Pickup,20,Chevrolet,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,82,Right-Front Side,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,20481,"Chevrolet C, K, R, V-series pickup/Silverado",3,G,C,E,K,1,4,V,6,7,G,2,0
48,Texas,480762,3,2,3,March,28,28,13,1:00pm-1:59pm,22,22,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,2FMPK4J98GBC,2FMPK4J98GBC,2016,2016,460,Ford,1797,Edge,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,Ford,24,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,63,Left-Back Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,12024,"Ford Edge (For model years 2007-2018 only.  For model years 2019 on, see 12-424.)",2,F,M,P,K,4,J,9,8,G,B,C,0
48,Texas,480762,4,2,3,March,28,28,13,1:00pm-1:59pm,22,22,12,Motor Vehicle In-Transport,6,Angle,1,01,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,5TDYK3DC9BS1,5TDYK3DC9BS1,2011,2011,448,Toyota,2468,Sienna,2,Minivan,49,Toyota,442,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,49442,Toyota Sienna,5,T,D,Y,K,3,D,C,9,B,S,1,0
48,Texas,480810,2,1,3,March,12,12,4,4:00am-4:59am,19,19,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,3GNCA23B99S5,3GNCA23B99S5,2009,2009,467,Chevrolet,4586,HHR,7,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),20,Chevrolet,23,6,Station Wagon (excluding van and truck based),0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,62,Left-Front Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20023,Chevrolet HHR,3,G,N,C,A,2,3,B,9,9,S,5,0
48,Texas,480835,2,1,3,March,24,24,23,11:00pm-11:59pm,45,45,38,Fence,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,None,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1FTEW1CPXKKD,1FTEW1CPXKKD,2019,2019,460,Ford,1801,F-150,60,Pickup,12,Ford,481,34,Light Pickup,0,Not Applicable,12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",12,"Class 2: 6,001 - 10,000 lbs. (2,722 - 4,536 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,7,Not Applicable,82,Right-Front Side,2,Minor Damage,8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,12481,Ford F-Series pickup,1,F,T,E,W,1,C,P,X,K,K,D,0
48,Texas,480909,3,2,4,April,8,8,22,10:00pm-10:59pm,48,48,12,Motor Vehicle In-Transport,6,Angle,0,None,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,0,Not Applicable,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,000000000000,"No VIN Required, Not a Vehicle for Road Use",2016,2016,99997,Other,99997,Other,997,Other,98,Other Make,998,97,"Other vehicle type (includes go-cart, fork-lift, city street sweeper dunes/swamp buggy)",0,Not Applicable,98,Not Reported,98,Not Reported,0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,7,"Damage Reported, Extent Unknown",8,Not Reported,12,Motor Vehicle In-Transport,0,No or Not Reported,98998,Other Make Other (vehicle),0,0,0,0,0,0,0,0,0,0,0,0,0
48,Texas,480932,2,1,4,April,8,8,21,9:00pm-9:59pm,5,5,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,4,04,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1HGCR2F34DA0,1HGCR2F34DA0,2013,2013,474,Honda,1861,Accord,13,Sedan/Saloon,37,Honda,32,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,8,Not Reported,6,6 Clock Point,7,"Damage Reported, Extent Unknown",6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,37032,"Honda Accord (Note: For Crosstour model years 2010 and 2011 only. For Crosstour model years 2012-2015, see vehicle model 37-405)",1,H,G,C,R,2,F,3,4,D,A,0,2
48,Texas,480933,2,1,3,March,30,30,23,11:00pm-11:59pm,41,41,45,Working Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,01,4,"Working Motor Vehicle (highway construction, maintenance, utility only)",0,No,92,No Registration,0,"Not Applicable, Vehicle Not Registered",1FVAB3BV02DK,1FVAB3BV02DK,2002,2002,450,Freightliner,2493,FC70,11,Truck,82,Freightliner,890,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,Not Applicable,17,"Class 7: 26,001 - 33,000 lbs. (11,794 - 14,969 kg)",17,"Class 7: 26,001 - 33,000 lbs. (11,794 - 14,969 kg)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,88888888888,None,88,None,888888888,None,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,2,Minor Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,82890,Freightliner Medium/Heavy – COE entry position unknown,1,F,V,A,B,3,B,V,0,2,D,K,0
48,Texas,480963,3,2,4,April,9,9,17,5:00pm-5:59pm,19,19,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,3,03,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,48,Texas,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,1G1AB5F55A71,1G1AB5F55A71,2010,2010,467,Chevrolet,4234,Cobalt,13,Sedan/Saloon,20,Chevrolet,22,4,"4-door sedan, hardtop",0,Not Applicable,11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",11,"Class 1: 6,000 lbs. or less (2,722 kg or less)",0,No Trailers,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units,77,No Trailing Units,77,No Trailing Units,77,No Trailing Units,00000000000,Not Applicable,0,Not Applicable,000000000,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use Noted,0,Not Applicable,0,No Underride or Override,6,6 Clock Point,6,Disabling Damage,6,Towed,12,Motor Vehicle In-Transport,0,No or Not Reported,20022,Chevrolet Cobalt,1,G,1,A,B,5,F,5,5,A,7,1,2
